open_date,close_date,symbol,action,lots,sl,tp,open_price,close_price,pips,profit,duration,change,change_pct,dur_s,sl_dist,tp_dist,move
2026-03-17 17:35:00,2026-03-17 17:36:00,XAUUSD,Sell,0.1,4994.4,4982.0,4992.0,4990.95,105.0,10.5,22s,0.07%,0.07,22.0,2.399999999999636,10.0,1.050000000000182
2026-03-18 03:08:00,2026-03-18 03:08:00,XAUUSD,Buy,0.1,5009.89,5022.29,5012.29,5012.14,-15.0,-1.5,14s,-0.01%,-0.01,14.0,2.399999999999636,10.0,-0.1499999999996362
2026-03-18 03:52:00,2026-03-18 03:52:00,XAUUSD,Sell,0.1,4995.72,4983.32,4993.32,4991.52,180.0,18.0,12s,0.12%,0.12,12.0,2.4000000000005457,10.0,1.7999999999992724
2026-03-18 04:57:00,2026-03-18 04:57:00,XAUUSD,Sell,0.1,4993.65,4981.25,4991.24,4991.14,10.0,1.0,4s,0.01%,0.01,4.0,2.4099999999998545,9.989999999999782,0.0999999999994543
2026-03-18 06:34:00,2026-03-18 06:34:00,XAUUSD,Sell,0.1,4988.44,4976.04,4986.0,4986.16,-16.0,-1.6,2s,-0.01%,-0.01,2.0,2.4399999999996,9.960000000000036,-0.15999999999985448
2026-03-18 08:36:00,2026-03-18 08:36:00,XAUUSD,Buy,0.1,5013.59,5025.99,5016.0,5016.1,10.0,1.0,3s,0.01%,0.01,3.0,2.4099999999998545,9.989999999999782,0.1000000000003638
2026-03-18 10:45:00,2026-03-18 10:45:00,XAUUSD,Sell,0.1,4984.19,4971.79,4981.76,4977.42,434.0,43.4,14s,0.29%,0.29,14.0,2.4299999999993815,9.970000000000255,4.3400000000001455
2026-03-18 12:35:00,2026-03-18 12:35:00,XAUUSD,Sell,0.1,4979.57,4967.17,4977.12,4967.13,999.0,99.9,18s,0.66%,0.66,18.0,2.449999999999818,9.949999999999818,9.989999999999782
2026-03-19 07:30:00,2026-03-19 07:30:00,XAUUSD,Sell,0.1,4848.13,4835.73,4845.71,4840.79,492.0,49.2,25s,0.32%,0.32,25.0,2.4200000000000728,9.980000000000473,4.920000000000073
2026-03-19 09:44:00,2026-03-19 09:44:00,XAUUSD,Sell,0.1,4750.1,4737.7,4747.65,4737.69,996.0,99.6,22s,0.65%,0.65,22.0,2.4500000000007276,9.949999999999818,9.960000000000036
2026-03-19 12:20:00,2026-03-19 12:20:00,XAUUSD,Sell,0.1,4689.25,4676.85,4686.79,4676.74,1005.0,100.5,18s,0.65%,0.65,18.0,2.4600000000000364,9.9399999999996,10.050000000000182
2026-03-19 13:42:00,2026-03-19 13:42:00,XAUUSD,Sell,0.1,4668.96,4656.56,4666.51,4658.35,816.0,81.6,16s,0.52%,0.52,16.0,2.449999999999818,9.949999999999818,8.159999999999854
2026-03-20 03:03:00,2026-03-20 03:03:00,XAUUSD,Buy,0.1,4662.56,4674.96,4664.98,4667.24,226.0,22.6,5s,0.14%,0.14,5.0,2.4199999999991633,9.980000000000473,2.2600000000002183
2026-03-20 03:35:00,2026-03-20 03:35:00,XAUUSD,Buy,0.1,4674.83,4687.23,4677.24,4677.13,-11.0,-1.1,7s,-0.01%,-0.01,7.0,2.4099999999998545,9.989999999999782,-0.10999999999967258
2026-03-20 04:49:00,2026-03-20 04:49:00,XAUUSD,Buy,0.1,4696.82,4709.22,4699.25,4700.19,94.0,9.4,5s,0.06%,0.06,5.0,2.430000000000291,9.970000000000255,0.9399999999995998
2026-03-20 11:58:00,2026-03-20 11:58:00,XAUUSD,Sell,0.1,4663.9,4651.5,4661.48,4660.14,134.0,13.4,13s,0.09%,0.09,13.0,2.4200000000000728,9.979999999999563,1.339999999999236
2026-03-23 07:30:00,2026-03-23 07:30:00,XAUUSD,Sell,0.1,4337.58,4325.18,4335.17,4330.61,456.0,45.6,6s,0.29%,0.29,6.0,2.4099999999998545,9.989999999999782,4.5600000000004
2026-03-23 13:05:00,2026-03-23 13:05:00,XAUUSD,Buy,0.1,4305.88,4318.28,4308.3,4318.37,1007.0,100.7,3s,0.64%,0.64,3.0,2.4200000000000728,9.979999999999563,10.069999999999709
2026-03-23 14:49:00,2026-03-23 14:49:00,XAUUSD,Buy,0.1,4460.35,4472.75,4462.8,4463.2,40.0,4.0,1s,0.03%,0.03,1.0,2.449999999999818,9.949999999999818,0.3999999999996362
2026-03-23 16:18:00,2026-03-23 16:19:00,XAUUSD,Buy,0.1,4490.03,4502.43,4492.46,4495.45,299.0,29.9,31s,0.19%,0.19,31.0,2.430000000000291,9.970000000000255,2.9899999999997817
2026-03-24 03:00:00,2026-03-24 03:00:00,XAUUSD,Sell,0.1,4363.67,4351.27,4361.24,4361.39,-15.0,-1.5,1s,-0.01%,-0.01,1.0,2.430000000000291,9.969999999999345,-0.1500000000005457
2026-03-24 07:05:00,2026-03-24 07:06:00,XAUUSD,Sell,0.1,4329.09,4316.69,4326.64,4320.61,603.0,60.3,52s,0.38%,0.38,52.0,2.449999999999818,9.950000000000728,6.030000000000655
2026-03-24 08:22:00,2026-03-24 08:22:00,XAUUSD,Buy,0.1,4376.88,4389.28,4379.28,4389.28,1000.0,100.0,43s,0.63%,0.63,43.0,2.399999999999636,10.0,10.0
2026-03-24 12:17:00,2026-03-24 12:17:00,XAUUSD,Buy,0.1,4430.28,4442.68,4432.69,4432.7,1.0,0.1,3s,0.00%,0.0,3.0,2.4099999999998545,9.990000000000691,0.010000000000218279
2026-03-24 14:34:00,2026-03-24 14:34:00,XAUUSD,Sell,0.1,4377.04,4364.64,4374.64,4374.51,13.0,1.3,1s,0.01%,0.01,1.0,2.399999999999636,10.0,0.13000000000010914
2026-03-25 04:46:00,2026-03-25 04:46:00,XAUUSD,Buy,0.1,4598.64,4611.04,4601.04,4602.22,118.0,11.8,14s,0.07%,0.07,14.0,2.399999999999636,10.0,1.180000000000291
2026-03-25 07:17:00,2026-03-25 07:17:00,XAUUSD,Sell,0.1,4568.16,4555.76,4565.72,4564.18,154.0,15.4,15s,0.10%,0.1,15.0,2.4399999999996,9.960000000000036,1.5399999999999636
2026-03-25 10:15:00,2026-03-25 10:16:00,XAUUSD,Buy,0.1,4560.89,4573.29,4563.31,4564.35,104.0,10.4,37s,0.06%,0.06,37.0,2.4200000000000728,9.979999999999563,1.0399999999999636
2026-03-25 11:48:00,2026-03-25 11:48:00,XAUUSD,Sell,0.1,4538.25,4525.85,4535.79,4530.79,500.0,50.0,4s,0.31%,0.31,4.0,2.4600000000000364,9.9399999999996,5.0
2026-03-25 13:05:00,2026-03-25 13:05:00,XAUUSD,Buy,0.1,4565.46,4577.86,4567.89,4568.65,76.0,7.6,12s,0.05%,0.05,12.0,2.430000000000291,9.969999999999345,0.7599999999993088
2026-03-25 14:31:00,2026-03-25 14:31:00,XAUUSD,Sell,0.1,4530.2,4517.8,4527.77,4522.24,553.0,55.3,11s,0.34%,0.34,11.0,2.4299999999993815,9.970000000000255,5.530000000000655
2026-03-25 16:50:00,2026-03-25 16:50:00,XAUUSD,Buy,0.1,4574.04,4586.44,4576.46,4579.06,260.0,26.0,10s,0.16%,0.16,10.0,2.4200000000000728,9.979999999999563,2.600000000000364
2026-03-25 17:17:00,2026-03-25 17:17:00,XAUUSD,Sell,0.1,4535.39,4522.99,4532.98,4529.56,342.0,34.2,12s,0.21%,0.21,12.0,2.410000000000764,9.989999999999782,3.4199999999991633
2026-03-26 04:34:00,2026-03-26 04:34:00,XAUUSD,Sell,0.1,4524.79,4512.39,4522.38,4520.53,185.0,18.5,13s,0.11%,0.11,13.0,2.4099999999998545,9.989999999999782,1.8500000000003638
2026-03-26 07:26:00,2026-03-26 07:26:00,XAUUSD,Sell,0.1,4502.36,4489.96,4499.94,4494.2,574.0,57.4,24s,0.35%,0.35,24.0,2.4200000000000728,9.979999999999563,5.739999999999782
2026-03-26 10:43:00,2026-03-26 10:43:00,XAUUSD,Sell,0.1,4418.29,4405.89,4415.89,4412.75,314.0,31.4,4s,0.19%,0.19,4.0,2.399999999999636,10.0,3.1400000000003274
2026-03-26 13:01:00,2026-03-26 13:01:00,XAUUSD,Buy,0.1,4445.85,4458.25,4448.25,4447.92,-33.0,-3.3,5s,-0.02%,-0.02,5.0,2.399999999999636,10.0,-0.32999999999992724
2026-03-26 15:45:00,2026-03-26 15:45:00,XAUUSD,Buy,0.1,4454.24,4466.64,4456.67,4460.25,358.0,35.8,13s,0.22%,0.22,13.0,2.430000000000291,9.970000000000255,3.5799999999999272
2026-03-26 18:21:00,2026-03-26 18:21:00,XAUUSD,Sell,0.1,4418.78,4406.38,4416.34,4406.38,996.0,99.6,19s,0.61%,0.61,19.0,2.4399999999996,9.960000000000036,9.960000000000036
2026-03-27 03:56:00,2026-03-27 03:56:00,XAUUSD,Buy,0.1,4417.89,4430.29,4420.31,4420.31,0.0,0.0,2s,0.00%,0.0,2.0,2.4200000000000728,9.979999999999563,0.0
2026-03-27 05:39:00,2026-03-27 05:40:00,XAUUSD,Buy,0.1,4438.08,4450.48,4440.5,4445.33,483.0,48.3,35s,0.29%,0.29,35.0,2.4200000000000728,9.979999999999563,4.829999999999927
2026-03-27 06:55:00,2026-03-27 06:56:00,XAUUSD,Buy,0.1,4443.61,4456.01,4446.02,4447.87,185.0,18.5,40s,0.11%,0.11,40.0,2.410000000000764,9.989999999999782,1.8499999999994543
2026-03-27 07:30:00,2026-03-27 07:30:00,XAUUSD,Buy,0.1,4447.06,4459.46,4449.51,4451.49,198.0,19.8,4s,0.12%,0.12,4.0,2.449999999999818,9.949999999999818,1.9799999999995634
2026-03-30 05:41:00,2026-03-30 05:42:00,XAUUSD,Buy,0.1,4473.22,4485.62,4475.68,4485.05,937.0,93.7,42s,0.56%,0.56,42.0,2.4600000000000364,9.9399999999996,9.36999999999989
2026-03-30 08:49:00,2026-03-30 08:49:00,XAUUSD,Buy,0.1,4514.86,4527.26,4517.33,4521.11,378.0,37.8,16s,0.23%,0.23,16.0,2.4700000000002547,9.930000000000291,3.7799999999997453
2026-03-30 14:15:00,2026-03-30 14:15:00,XAUUSD,Buy,0.1,4538.38,4550.78,4540.8,4540.88,8.0,0.8,3s,0.00%,0.0,3.0,2.4200000000000728,9.979999999999563,0.07999999999992724
2026-03-30 16:58:00,2026-03-30 16:58:00,XAUUSD,Sell,0.1,4527.84,4515.44,4525.41,4516.94,847.0,84.7,23s,0.51%,0.51,23.0,2.430000000000291,9.970000000000255,8.470000000000255
2026-03-31 03:02:00,2026-03-31 03:02:00,XAUUSD,Buy,0.1,4520.6,4533.0,4523.08,4527.88,480.0,48.0,15s,0.29%,0.29,15.0,2.4799999999995634,9.920000000000073,4.800000000000182
2026-03-31 03:36:00,2026-03-31 03:37:00,XAUUSD,Buy,0.1,4520.6,4533.0,4523.02,4525.76,274.0,27.4,25s,0.16%,0.16,25.0,2.4200000000000728,9.979999999999563,2.7399999999997817
2026-03-31 08:13:00,2026-03-31 08:13:00,XAUUSD,Sell,0.1,4552.66,4540.26,4550.22,4549.49,73.0,7.3,2s,0.04%,0.04,2.0,2.4399999999996,9.960000000000036,0.7300000000004729
2026-03-31 10:19:00,2026-03-31 10:19:00,XAUUSD,Sell,0.1,4550.24,4537.84,4547.84,4543.48,436.0,43.6,24s,0.26%,0.26,24.0,2.399999999999636,10.0,4.360000000000582
2026-03-31 13:36:00,2026-03-31 13:36:00,XAUUSD,Sell,0.1,4552.59,4540.19,4550.18,4549.03,115.0,11.5,10s,0.07%,0.07,10.0,2.4099999999998545,9.990000000000691,1.1500000000005457
2026-03-31 14:09:00,2026-03-31 14:09:00,XAUUSD,Sell,0.1,4545.64,4533.24,4543.23,4543.34,-11.0,-1.1,2s,-0.01%,-0.01,2.0,2.410000000000764,9.989999999999782,-0.11000000000058208
2026-03-31 16:51:00,2026-03-31 16:51:00,XAUUSD,Buy,0.1,4595.16,4607.56,4597.56,4598.82,126.0,12.6,3s,0.07%,0.07,3.0,2.4000000000005457,10.0,1.2599999999993088
2026-04-01 05:36:00,2026-04-01 05:37:00,XAUUSD,Sell,0.1,4683.87,4671.47,4681.47,4680.97,50.0,5.0,40s,0.03%,0.03,40.0,2.399999999999636,10.0,0.5
2026-04-01 07:02:00,2026-04-01 07:03:00,XAUUSD,Sell,0.1,4680.68,4668.28,4678.27,4678.3,-3.0,-0.3,25s,0.00%,0.0,25.0,2.4099999999998545,9.990000000000691,-0.02999999999974534
2026-04-01 09:48:00,2026-04-01 09:48:00,XAUUSD,Buy,0.1,4721.83,4734.23,4724.28,4727.7,342.0,34.2,17s,0.20%,0.2,17.0,2.449999999999818,9.949999999999818,3.4200000000000728
2026-04-01 10:33:00,2026-04-01 10:33:00,XAUUSD,Buy,0.1,4730.82,4743.22,4733.26,4735.77,251.0,25.1,13s,0.15%,0.15,13.0,2.4400000000005093,9.960000000000036,2.5100000000002183
2026-04-01 11:03:00,2026-04-01 11:03:00,XAUUSD,Buy,0.1,4721.83,4734.23,4724.23,4725.32,109.0,10.9,8s,0.06%,0.06,8.0,2.399999999999636,10.0,1.0900000000001455
2026-04-01 14:30:00,2026-04-01 14:30:00,XAUUSD,Buy,0.1,4745.27,4757.67,4747.68,4750.0,232.0,23.2,16s,0.14%,0.14,16.0,2.4099999999998545,9.989999999999782,2.319999999999709
2026-04-01 17:53:00,2026-04-01 17:53:00,XAUUSD,Buy,0.1,4760.65,4773.05,4763.06,4766.47,341.0,34.1,16s,0.20%,0.2,16.0,2.410000000000764,9.989999999999782,3.4099999999998545
2026-04-02 03:13:00,2026-04-02 03:14:00,XAUUSD,Buy,0.1,4790.68,4803.08,4793.1,4793.28,18.0,1.8,37s,0.01%,0.01,37.0,2.4200000000000728,9.979999999999563,0.17999999999938154
2026-04-02 04:03:00,2026-04-02 04:03:00,XAUUSD,Sell,0.1,4751.12,4738.72,4748.72,4747.66,106.0,10.6,1s,0.06%,0.06,1.0,2.399999999999636,10.0,1.0600000000004002
2026-04-02 08:33:00,2026-04-02 08:33:00,XAUUSD,Sell,0.1,4659.53,4647.13,4657.05,4647.1,995.0,99.5,14s,0.58%,0.58,14.0,2.4799999999995634,9.920000000000073,9.949999999999818
2026-04-02 13:18:00,2026-04-02 13:18:00,XAUUSD,Sell,0.1,4615.64,4603.24,4613.22,4613.18,4.0,0.4,2s,0.00%,0.0,2.0,2.4200000000000728,9.980000000000473,0.03999999999996362
2026-04-02 14:41:00,2026-04-02 14:41:00,XAUUSD,Sell,0.1,4606.52,4594.12,4604.1,4602.96,114.0,11.4,16s,0.07%,0.07,16.0,2.4200000000000728,9.980000000000473,1.1400000000003274
2026-04-02 16:00:00,2026-04-02 16:00:00,XAUUSD,Sell,0.1,4595.33,4582.93,4592.89,4582.86,1003.0,100.3,13s,0.58%,0.58,13.0,2.4399999999996,9.960000000000036,10.030000000000655
2026-04-06 05:16:00,2026-04-06 05:16:00,XAUUSD,Buy,0.1,4640.73,4653.13,4643.13,4646.34,321.0,32.1,17s,0.19%,0.19,17.0,2.4000000000005457,10.0,3.2100000000000364
2026-04-06 08:10:00,2026-04-06 08:11:00,XAUUSD,Buy,0.1,4669.55,4681.95,4671.97,4676.4,443.0,44.3,39s,0.26%,0.26,39.0,2.4200000000000728,9.979999999999563,4.4299999999993815
2026-04-06 10:51:00,2026-04-06 10:51:00,XAUUSD,Buy,0.1,4676.43,4688.83,4678.87,4681.41,254.0,25.4,14s,0.15%,0.15,14.0,2.4399999999996,9.960000000000036,2.5399999999999636
2026-04-06 14:45:00,2026-04-06 14:45:00,XAUUSD,Sell,0.1,4687.19,4674.79,4684.77,4683.04,173.0,17.3,23s,0.10%,0.1,23.0,2.4199999999991633,9.980000000000473,1.730000000000473
2026-04-06 18:15:00,2026-04-06 18:15:00,XAUUSD,Sell,0.1,4662.03,4649.63,4659.6,4655.56,404.0,40.4,14s,0.23%,0.23,14.0,2.4299999999993815,9.970000000000255,4.039999999999964
2026-04-06 18:37:00,2026-04-06 18:37:00,XAUUSD,Sell,0.1,4662.03,4649.63,4659.59,4656.56,303.0,30.3,13s,0.17%,0.17,13.0,2.4399999999996,9.960000000000036,3.0299999999997453
2026-04-07 04:00:00,2026-04-07 04:00:00,XAUUSD,Sell,0.1,4651.52,4639.12,4649.11,4639.08,1003.0,100.3,21s,0.57%,0.57,21.0,2.410000000000764,9.989999999999782,10.029999999999745
2026-04-07 04:37:00,2026-04-07 04:37:00,XAUUSD,Sell,0.1,4647.87,4635.47,4645.42,4640.4,502.0,50.2,13s,0.29%,0.29,13.0,2.449999999999818,9.949999999999818,5.020000000000437
2026-04-07 07:31:00,2026-04-07 07:31:00,XAUUSD,Buy,0.1,4651.74,4664.14,4654.15,4655.35,120.0,12.0,13s,0.07%,0.07,13.0,2.4099999999998545,9.990000000000691,1.2000000000007276
2026-04-07 11:02:00,2026-04-07 11:02:00,XAUUSD,Buy,0.1,4654.75,4667.15,4657.15,4659.63,248.0,24.8,6s,0.14%,0.14,6.0,2.399999999999636,10.0,2.480000000000473
2026-04-07 12:13:00,2026-04-07 12:13:00,XAUUSD,Buy,0.1,4688.41,4700.81,4690.81,4693.37,256.0,25.6,13s,0.14%,0.14,13.0,2.4000000000005457,10.0,2.5599999999994907
2026-04-07 14:14:00,2026-04-07 14:14:00,XAUUSD,Sell,0.1,4638.96,4626.56,4636.53,4629.23,730.0,73.0,25s,0.41%,0.41,25.0,2.430000000000291,9.969999999999345,7.300000000000182
2026-04-07 16:35:00,2026-04-07 16:35:00,XAUUSD,Sell,0.1,4649.22,4636.82,4646.82,4644.86,196.0,19.6,17s,0.11%,0.11,17.0,2.4000000000005457,10.0,1.9600000000000364
2026-04-07 17:03:00,2026-04-07 17:03:00,XAUUSD,Sell,0.1,4631.35,4618.95,4628.95,4627.57,138.0,13.8,15s,0.08%,0.08,15.0,2.4000000000005457,10.0,1.3800000000001091
2026-04-08 12:43:00,2026-04-08 12:43:00,XAUUSD,Sell,0.1,4792.93,4780.53,4790.52,4783.6,692.0,69.2,25s,0.39%,0.39,25.0,2.4099999999998545,9.990000000000691,6.920000000000073
2026-04-08 15:22:00,2026-04-08 15:22:00,XAUUSD,Sell,0.1,4773.67,4761.27,4771.24,4769.03,221.0,22.1,4s,0.12%,0.12,4.0,2.430000000000291,9.969999999999345,2.2100000000000364
2026-04-08 16:55:00,2026-04-08 16:55:00,XAUUSD,Sell,0.1,4771.19,4758.79,4768.79,4767.84,95.0,9.5,3s,0.05%,0.05,3.0,2.399999999999636,10.0,0.9499999999998181
2026-04-09 03:07:00,2026-04-09 03:07:00,XAUUSD,Sell,0.1,4702.07,4689.67,4699.65,4698.86,79.0,7.9,4s,0.04%,0.04,4.0,2.4200000000000728,9.979999999999563,0.7899999999999636
2026-04-09 05:39:00,2026-04-09 05:39:00,XAUUSD,Buy,0.1,4730.02,4742.42,4732.44,4732.2,-24.0,-2.4,5s,-0.01%,-0.01,5.0,2.4199999999991633,9.980000000000473,-0.23999999999978172
2026-04-09 09:53:00,2026-04-09 09:53:00,XAUUSD,Sell,0.1,4708.26,4695.86,4705.81,4704.49,132.0,13.2,8s,0.07%,0.07,8.0,2.449999999999818,9.950000000000728,1.3200000000006185
2026-04-09 10:08:00,2026-04-09 10:08:00,XAUUSD,Buy,0.1,4724.23,4736.63,4726.63,4728.29,166.0,16.6,18s,0.09%,0.09,18.0,2.4000000000005457,10.0,1.6599999999998545
2026-04-09 10:37:00,2026-04-09 10:37:00,XAUUSD,Buy,0.1,4724.23,4736.63,4726.63,4727.94,131.0,13.1,15s,0.07%,0.07,15.0,2.4000000000005457,10.0,1.3099999999994907
2026-04-09 11:44:00,2026-04-09 11:44:00,XAUUSD,Buy,0.1,4729.05,4741.45,4731.46,4732.14,68.0,6.8,3s,0.04%,0.04,3.0,2.4099999999998545,9.989999999999782,0.680000000000291
2026-04-09 12:02:00,2026-04-09 12:03:00,XAUUSD,Buy,0.1,4724.23,4736.63,4726.64,4727.5,86.0,8.6,32s,0.05%,0.05,32.0,2.410000000000764,9.989999999999782,0.8599999999996726
2026-04-09 13:21:00,2026-04-09 13:21:00,XAUUSD,Buy,0.1,4730.98,4743.38,4733.39,4733.4,1.0,0.1,2s,0.00%,0.0,2.0,2.410000000000764,9.989999999999782,0.009999999999308784
2026-04-09 16:35:00,2026-04-09 16:35:00,XAUUSD,Buy,0.1,4757.28,4769.68,4759.72,4764.45,473.0,47.3,17s,0.26%,0.26,17.0,2.4400000000005093,9.960000000000036,4.729999999999563
2026-04-09 18:17:00,2026-04-09 18:17:00,XAUUSD,Buy,0.1,4774.82,4787.22,4777.23,4778.8,157.0,15.7,6s,0.09%,0.09,6.0,2.4099999999998545,9.990000000000691,1.5700000000006185
2026-04-10 03:00:00,2026-04-10 03:00:00,XAUUSD,Sell,0.1,4759.16,4746.76,4756.74,4756.07,67.0,6.7,3s,0.04%,0.04,3.0,2.4200000000000728,9.979999999999563,0.6700000000000728
2026-04-10 05:13:00,2026-04-10 05:13:00,XAUUSD,Sell,0.1,4753.14,4740.74,4750.74,4749.99,75.0,7.5,7s,0.04%,0.04,7.0,2.4000000000005457,10.0,0.75
2026-04-10 09:14:00,2026-04-10 09:14:00,XAUUSD,Sell,0.1,4759.84,4747.44,4757.43,4755.84,159.0,15.9,17s,0.09%,0.09,17.0,2.4099999999998545,9.990000000000691,1.5900000000001455
2026-04-10 11:44:00,2026-04-10 11:44:00,XAUUSD,Sell,0.1,4743.7,4731.3,4741.27,4741.26,1.0,0.1,2s,0.00%,0.0,2.0,2.4299999999993815,9.970000000000255,0.010000000000218279
2026-04-13 08:57:00,2026-04-13 08:57:00,XAUUSD,Buy,0.1,4725.69,4738.09,4728.1,4730.0,190.0,19.0,17s,0.11%,0.11,17.0,2.410000000000764,9.989999999999782,1.8999999999996362
2026-04-13 13:25:00,2026-04-13 13:25:00,XAUUSD,Sell,0.1,4711.14,4698.74,4708.73,4708.72,1.0,0.1,5s,0.00%,0.0,5.0,2.410000000000764,9.989999999999782,0.009999999999308784
2026-04-13 14:41:00,2026-04-13 14:41:00,XAUUSD,Sell,0.1,4710.72,4698.32,4708.32,4707.41,91.0,9.1,4s,0.05%,0.05,4.0,2.4000000000005457,10.0,0.9099999999998545
2026-04-13 16:01:00,2026-04-13 16:01:00,XAUUSD,Buy,0.1,4726.72,4739.12,4729.13,4729.41,28.0,2.8,3s,0.02%,0.02,3.0,2.4099999999998545,9.989999999999782,0.27999999999974534
2026-04-13 18:05:00,2026-04-13 18:05:00,XAUUSD,Sell,0.1,4706.03,4693.63,4703.63,4700.49,314.0,31.4,12s,0.17%,0.17,12.0,2.399999999999636,10.0,3.1400000000003274
2026-04-14 03:26:00,2026-04-14 03:26:00,XAUUSD,Buy,0.1,4763.53,4775.93,4765.93,4766.62,69.0,6.9,4s,0.04%,0.04,4.0,2.4000000000005457,10.0,0.6899999999995998
2026-04-14 05:51:00,2026-04-14 05:51:00,XAUUSD,Buy,0.1,4774.56,4786.96,4776.96,4776.97,1.0,0.1,5s,0.00%,0.0,5.0,2.399999999999636,10.0,0.010000000000218279
2026-04-14 09:52:00,2026-04-14 09:53:00,XAUUSD,Buy,0.1,4774.63,4787.03,4777.05,4777.33,28.0,2.8,22s,0.02%,0.02,22.0,2.4200000000000728,9.979999999999563,0.27999999999974534
2026-04-14 13:38:00,2026-04-14 13:38:00,XAUUSD,Sell,0.1,4774.04,4761.64,4771.63,4765.54,609.0,60.9,23s,0.34%,0.34,23.0,2.4099999999998545,9.989999999999782,6.0900000000001455
2026-04-14 16:21:00,2026-04-14 16:21:00,XAUUSD,Buy,0.1,4787.58,4799.98,4789.98,4790.23,25.0,2.5,5s,0.01%,0.01,5.0,2.399999999999636,10.0,0.25
2026-04-14 16:34:00,2026-04-14 16:34:00,XAUUSD,Buy,0.1,4787.58,4799.98,4790.0,4794.02,402.0,40.2,29s,0.22%,0.22,29.0,2.4200000000000728,9.979999999999563,4.020000000000437
